verb,sentence,trans,trans_binary_form,v_type,v_tense,dir,ani_sub,ani_obj,ani_match,plu_num_np,plu_sub,plu_obj,conj,rcp_phrase,category
coexist,Westlaw and Lexis coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,Joy and Sadness coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,Melo and Amare coexist,0,0,1,1,0,1,1,1,1,1,0,1,0,1
coexist,PTSD and TBI coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,Eritrea and Somalia coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,ICU and CCU coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,Emptiness and Fullness coexist,0,0,1,1,0,0,0,1,1,1,0,1,0,1
coexist,Classiciasm and Romanticism coexisted,0,0,1,0,0,0,0,1,1,1,0,1,0,1
coexist,Chaos Emeralds and Sol Emeralds coexisted with each other,0,0,1,0,0,0,0,1,1,1,0,1,1,1
coexist,Christianity and Islam coexisted with each other,0,0,1,0,0,0,0,1,1,1,0,1,1,1
love,Israel loved Joseph,1,0,1,0,1,0,1,0,1,0,0,0,0,0
love,Jonathan loved David,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Fass loved Phil,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Yi loved Chang,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Ke loved Zheng,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Lois loved Carmen,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Rustom loved Baba,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Charles loved Camilla,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Joe loved Sophie,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Leila loved IRAN,1,0,1,0,1,0,1,0,1,0,0,0,0,0
love,Alexa loved Cairo,1,0,1,0,1,1,0,0,1,0,0,0,0,0
love,Alexa loved Jerusalem,1,0,1,0,1,1,0,0,1,0,0,0,0,0
love,Michael loved Racine,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Krsna loved Govardhana,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Network loved Teen,1,0,1,0,1,0,1,0,1,0,0,0,0,0
love,Motley loved Chicago,1,0,1,0,1,1,0,0,1,0,0,0,0,0
love,Mama loved Paul,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Tommie loved Bennie,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Isaak loved Esau,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Rebekka loved Jacob,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Members of Monty Python loved each other,1,0,1,0,0,1,1,1,1,1,1,1,1,1
love,I love Paul,1,0,1,1,1,1,1,1,1,0,0,0,0,0
love,Steven loved Adam,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Kyrgios loves New York,1,0,1,1,1,1,0,0,1,0,0,0,0,0
love,I loved debdale,1,0,1,0,1,1,0,0,1,0,0,0,0,0
love,Bob loved Sue,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,Canada loves GSP ,1,0,1,1,1,1,0,0,1,0,0,0,0,0
love,Greg loves Whole Foods Curry Chicken Salad,1,0,1,1,1,1,0,0,1,0,0,0,0,0
love,Sophia loved milly,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,God loved Israel,1,0,1,0,1,1,0,0,1,0,0,0,0,0
love,Lord loved Thomas,1,0,1,0,1,1,1,1,1,0,0,0,0,0
love,She and Thea loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,Harold and Vita loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,she and Touyou loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,she and Daelin loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,Swapna and Sucheta loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,He and Father loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,Maam and Pa loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
love,Adam and Eve loved each other,1,0,1,0,0,1,1,1,1,1,0,1,1,1
hug,Iles hugs Sparky,1,0,0,1,1,1,1,1,1,0,0,0,0,0
hug,Louise hugs Breyden,1,0,0,1,1,1,1,1,1,0,0,0,0,0
hug,Charlotte hugged Harmony,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Momma hugged Daddy,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Jensen hugged Jared,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Alex hugged Boogie,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Jones hugs Jasmine,1,0,0,1,1,1,1,1,1,0,0,0,0,0
hug,Bibi hugged Obama,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Katniss hugs Peeta,1,0,0,1,1,1,1,1,1,0,0,0,0,0
hug,Harry hugged Max,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Kallaope hugged Chulung,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Yoshiki hugged Toshi,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hug,Karen and Nina hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Buffy and Dawn hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Mickey and Billy hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Cesaro and Swagger hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Francie and Rachel hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Dana and Emma hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Markiplier and Bonnie hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Julia and Brian hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Rajinikanth and Deepika hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Roddy and Bucks hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Cindy and Ben hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Fry and Bender hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Rose and Debbie hugged,0,0,0,0,0,1,1,1,1,1,0,0,0,1
hug,Toph and Katara hug,0,0,0,1,0,1,1,1,1,1,0,0,0,1
hug,Cindy and Sandy hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Khan and SRK hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Rukh and Salman hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Khushi and Anju hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Clare and Jen hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Monique and Tawnya hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Mom and Dad hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Carlos and Jo-Jo hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
hug,Obama and Modi hugged each other,1,0,0,0,1,1,1,1,1,1,0,0,1,0
drown,William drowned Peter,1,0,0,0,1,1,1,1,1,0,0,0,0,0
drown,Mac drowned Thursday,1,0,0,0,1,1,0,0,1,0,0,0,0,0
drown,Leonardo drowned Angel,1,0,0,0,1,1,1,1,1,0,0,0,0,0
drown,Sharpe drowned James,1,0,0,0,1,1,1,1,1,0,0,0,0,0
drown,Rai drowned Sali,1,0,0,0,1,1,1,1,1,0,0,0,0,0
drown,Europe drowned Sunday,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,Hurricane Sandy drowned New York,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,God drowned New Orleans,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,Crimson Tide drowns Pikers,1,0,0,1,1,0,0,1,1,0,0,0,0,0
drown,Laurent drowns Camille,1,0,0,1,1,1,1,1,1,0,0,0,0,0
drown,Joey drowned dear sweet brother,1,0,0,0,1,1,1,1,1,0,0,0,0,0
drown,Schreiber drowns John Voight and Vera Farmiga,1,0,0,1,1,1,1,1,1,0,1,0,0,0
drown,Netflix drowns Stuttering Silverlight plugin,1,0,0,1,1,0,0,1,1,0,0,0,0,0
drown,Applause drowns LaHood out,1,0,0,1,1,0,1,0,1,0,0,0,0,0
drown,Gerard drowns Matt,1,0,0,1,1,1,1,1,1,0,0,0,0,0
drown,Titus drowns Chiron,1,0,0,1,1,1,1,1,1,0,0,0,0,0
drown,River drowned Valmeyer,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,UK drowned Iraq,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,Ben drowned,0,0,0,0,0,1,1,1,0,0,0,0,0,0
drown,Polar bear Knut drowned,0,0,0,0,0,1,1,1,0,0,0,0,0,0
drown,Samantha drowned,0,0,0,0,0,1,1,1,0,0,0,0,0,0
drown,John drowned,0,0,0,0,0,1,1,1,0,0,0,0,0,0
drown,George drowned,0,0,0,0,0,1,1,1,0,0,0,0,0,0
drown,New Orleans drowned,0,0,0,0,0,0,0,1,0,0,0,0,0,0
drown,Jamie drowns,0,0,0,1,0,1,1,1,0,0,0,0,0,0
drown,Dirksz drowned Saturday,1,0,0,0,1,1,0,0,1,0,0,0,0,0
drown,A shower in July drowned Copenhagen,1,0,0,0,1,0,0,1,1,0,0,0,0,0
drown,Claudia drowned Sophia,1,0,0,0,1,1,0,0,1,0,0,0,1,0
drown,Joey drowned his brother,1,0,0,0,1,1,0,0,1,0,0,0,1,0
drown,Olokodana drowned Awosiga,1,0,0,0,1,1,1,1,1,0,0,0,1,0
drown,Depression drowned U.S.,1,0,0,0,1,0,0,1,1,0,0,0,1,0
drown,The boy and his sister drowned,0,0,0,0,0,1,1,1,1,1,0,1,0,0
drown,We drowned,0,0,0,0,0,1,1,1,1,1,0,0,0,0
drown,We drown each other,1,0,0,0,0,1,1,1,1,1,1,0,1,0
drown,Ben and Sam drowned each other,0,0,0,0,0,1,1,1,1,1,0,1,1,0
see,Veronica saw Glorimar,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,July saw KC,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Sutton saw Steve,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Herod saw Jesus,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Pettigrew saw Buderim,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Blockley-Orton saw Rhea,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Musical saw Festival,1,0,1,0,1,0,0,1,1,0,0,0,0,0
see,Joram saw Jehu,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Face saw Eddie,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,WexfordPark saw St.,1,0,1,0,1,0,0,1,1,0,0,0,0,0
see,Wednesday saw Atlanta,1,0,1,0,1,1,0,0,1,0,0,0,0,0
see,Jong-il saw Saddam,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Numa-No-Nushi saw Saburo,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Mahakassapa saw Kapilana,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,James saw Nic,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Palacois saw Muslim,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Friday saw L,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Tuesday saw Joe,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Ramos saw Christopher,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Paul saw Cornelia,1,0,1,0,1,1,1,1,1,0,0,0,0,0
see,Crieff saw SP58,1,0,1,0,1,1,0,0,1,0,0,0,0,0
see,Fathers saw Mary,1,0,1,0,1,1,1,1,1,1,0,0,0,0
see,Cabrera saw,0,0,1,0,0,1,1,1,0,0,0,0,0,0
see,Lincoln saw,0,0,1,0,0,1,1,1,0,0,0,0,0,0
see,God sees,0,0,1,1,0,1,1,1,0,0,0,0,0,0
see,Wendy saw,0,0,1,0,0,1,1,1,0,0,0,0,0,0
see,Jim saw,0,0,1,0,0,1,1,1,0,0,0,0,0,0
see,Harry saw,0,0,1,0,0,1,1,1,0,0,0,0,0,0
see,Marguerite and the Antoninis saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,Obama and Venezuelan President Hugo Chavez saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,Isaac and Rebekah saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,Leslie and Ron saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,he and Amber saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,He and Mallett saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,She and Jack saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,Grampy and Sean saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
see,Lucy and Vova saw each other,1,0,1,0,0,1,1,1,1,1,0,1,1,0
hit,Show hit Kane,1,0,0,0,1,0,1,0,1,0,0,0,0,0
hit,Meetinghouse hit Tokyo,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,Wragge hit 9-of-14,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,ABC hit Kyle,1,0,0,0,1,0,1,0,1,0,0,0,0,0
hit,Tsunami hit Japan,1,0,0,0,1,0,1,0,1,0,0,0,0,0
hit,Hurricane Katrina hit New Jersey,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Broadway hit Mary,1,0,0,0,1,0,1,0,1,0,0,0,0,0
hit,Showtime hit Penny,1,0,0,0,1,0,1,0,1,0,0,0,0,0
hit,Gambhir hit Henriques,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Sheamus hit Ziggler,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Africa hit Old America,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,Winston hit Rashad,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,AJ hit Abyss,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Jarrett hit Roode,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,DoJ hit BAE,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Hurricane Sandy hit New York,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,Sigiric hit Tobias,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,RSI hit the ground,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,HBK hit Sweet,1,0,0,0,1,0,0,1,1,0,0,0,0,0
hit,Lee hit Andres,1,0,0,0,1,1,1,1,1,0,0,0,0,0
hit,Fiona hits,0,0,0,1,0,1,1,1,0,0,0,0,0,0
hit,Colleen hit,0,0,0,0,0,1,1,1,0,0,0,0,0,0
hit,Charlie hit,0,0,0,0,0,1,1,1,0,0,0,0,0,0
hit,Beyonce hits,0,0,0,1,0,1,1,1,0,0,0,0,0,0
hit,Avicii hit,0,0,0,0,0,1,1,1,0,0,0,0,0,0
hit,Katrina hit,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hit,Melissa hit,0,0,0,0,0,1,1,1,0,0,0,0,0,0
hit,The devil worshipping family hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,Wyatt and Ambrose hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,Matt Bennett and Liz Gillies hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,Wyatt and Reigns hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,Chaos Space Marines from both Chapters hit each other,1,0,0,0,0,1,1,1,1,1,1,1,1,0
hit,Dean and Roman hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,The surfaces of the Dodocaeder hit each other,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hit,Aman and Suyyash hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,Isaac and Bruno hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
hit,A minivan and SUV hit each other,1,0,0,0,0,0,0,1,1,1,0,1,1,0
hit,Chaser and Beater hit each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,Vyasadeva followed Sukadeva,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Sherer followed Gabe,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,James followed Al,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Malarchuk followed Tortorella,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Ed followed David,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Walter followed Carl,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Grundy followed Adam,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Squad followed Hanna,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Rocks followed Arthur,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,MnB1 followed Michaelis-Menten,1,0,0,0,1,0,0,1,1,0,0,0,0,0
follow,Venegas followed Reyes,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Gibbs followed Tony,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Korea followed Pakistan,1,0,0,0,1,0,0,1,1,0,0,0,0,0
follow,Edward followed Bella,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Ireland followed Greece,1,0,0,0,1,0,0,1,1,0,0,0,0,0
follow,Hernandez followed Emilio,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Northampton followed Carlisle,1,0,0,0,1,0,0,1,1,0,0,0,0,0
follow,Burrell followed Lucy,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Grigorenko followed Yakupov,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Kira followed Saix,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Monet followed Boudin,1,0,0,0,1,1,1,1,1,0,0,0,0,0
follow,Caleb followed,0,0,0,0,0,1,1,1,0,0,0,0,0,0
follow,Europe followed,0,0,0,0,0,0,0,1,0,0,0,0,0,0
follow,Tom followed,0,0,0,0,0,1,1,1,0,0,0,0,0,0
follow,Frank follows,0,0,0,1,0,1,1,1,0,0,0,0,0,0
follow,Payment followed,0,0,0,0,0,0,0,1,0,0,0,0,0,0
follow,Mark followed,0,0,0,0,0,1,1,1,0,0,0,0,0,0
follow,Harris and his brother Jason followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,Pidianpidian followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,Jimmy Little and Brendan Gallagher followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,The AIS Tracking Drift Buoys followed each other,1,0,0,0,0,0,0,1,1,1,1,1,1,0
follow,Julia Kristeva and Benedict XVI followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,Shooters followed each other,1,0,0,0,0,1,1,1,1,1,1,1,1,0
follow,The Norwegian frigate Helge Ingstad followed each other,1,0,0,0,0,0,0,1,1,1,0,0,1,0
follow,Stephen Shaizy and George Thurz followed each other,1,0,0,0,0,1,1,1,1,1,0,0,1,0
follow,Mark and Matthew followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
follow,Ryan and Lana followed each other,1,0,0,0,0,1,1,1,1,1,0,1,1,0
choke,Homer choked Bart,1,0,0,0,1,1,1,1,1,0,0,1,1,0
choke,Prosser choked Justice,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Tamina choked Nikki,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Umaga choked Lashley,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Morte choked Copycat,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Copy choked Starr,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Cat choked Z,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Kane choked Cena,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Karen choked Drew,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Sanchez choked Hans,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Camacho choked Copycat,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Indonesia choked Malaysia,1,0,0,0,1,0,0,1,1,0,0,0,0,0
choke,Riders choked Chittagong,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Jesse choked Todd,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Sheamus choked Ambrose,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Prosser choked Bradley,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Kazarian choked Abyss,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Fire choked Yosemite,1,0,0,0,1,0,0,1,1,0,0,0,0,0
choke,Bortchevsky choked Doyle,1,0,0,0,1,1,1,1,1,0,0,0,0,0
choke,Chelsea chokes,0,0,0,1,0,1,1,1,0,0,0,0,0,0
choke,Gabriel choked,0,0,0,0,0,1,1,1,0,0,0,0,0,0
choke,Kamsri choked,0,0,0,0,0,1,1,1,0,0,0,0,0,0
choke,Rodney choked,0,0,0,0,0,1,1,1,0,0,0,0,0,0
choke,Homer chokes,0,0,0,1,0,1,1,1,0,0,0,0,0,0
choke,England choked,0,0,0,0,0,0,0,1,0,0,0,0,0,0
choke,Rhinos and Immolators choked,0,0,0,0,0,1,0,0,1,0,0,1,0,0
choke,Ike and Meg choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Tony and Tiffini choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,David and George choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Mobley and Wallace choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Illustrator and CorelDRAW choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Palestine and Gaza choked,0,0,0,0,0,0,0,1,1,0,0,1,0,0
choke,Kiba and Naruto choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,D-Von and Strowman choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Suzi and Sheela choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Texas and Kansas choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Palestine and Gaza choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Segers and Baez choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Ewing and Starks choked,0,0,0,0,0,1,1,1,1,0,0,1,0,0
choke,Bart and Homer choked each other,1,0,0,0,0,1,1,1,1,0,0,1,1,0
choke,The lovers choked each other,1,0,0,0,0,1,1,1,1,0,0,1,1,0
choke,We choked each other,1,0,0,0,0,1,1,1,1,0,0,1,1,0
eat,Boethiah ate Trinimac,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Cows ate GM,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Castro ate shit,1,0,0,0,1,1,0,0,1,0,1,0,0,0
eat,I ate bricks,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Waits ate Peter,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Justin ate Huevos,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,SGI ate Evan,1,0,0,0,1,0,1,0,1,0,0,0,0,0
eat,Estelle ate SO MUCH crap,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Brother ate pencil,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,David ate Thumper,1,0,0,0,1,1,1,1,1,0,0,0,0,0
eat,Grandma ate Quargel,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Ramsay ate minke,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Cho ate Girl,1,0,0,0,1,1,1,1,1,0,0,0,0,0
eat,Lector ate Mister,1,0,0,0,1,1,1,1,1,0,0,0,0,0
eat,manbearpig ate Noah,1,0,0,0,1,1,1,1,1,0,0,0,0,0
eat,People in North East ate Carlin peas,1,0,0,0,1,1,0,0,1,0,1,0,0,0
eat,Woman who drives a Ford ate Turkey,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,John ate Seafood,1,0,0,0,1,1,0,0,1,0,0,0,0,0
eat,Thompson ate Local,1,0,0,0,1,1,1,1,1,0,0,0,0,0
eat,She ate Bubba Gump,1,0,0,0,1,1,0,0,1,0,0,1,0,0
eat,Firefighters ate meals,1,0,0,0,1,1,0,0,1,0,0,1,0,0
eat,Diane eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,Kim eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,David eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,Ford ate,0,0,0,0,0,1,0,1,0,0,0,0,0,0
eat,Steve eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,Nicolas eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,Brian eats,0,0,0,1,0,1,0,1,0,0,0,0,0,0
eat,Adam and Eve ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
eat,Sadie and Holly ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
eat,Gina and Anna ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
eat,Hendrik and Rosa ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
eat,Jeff and Kelly ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
eat,Jack and Ariel ate,0,0,0,0,0,1,1,1,1,1,0,1,0,0
copy,Luna copied Castellanos,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Samsung copied Apple,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Moon copied Mr Cummings,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Microsoft copied Windows,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Terol copied Kallio,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Apple copied Warf,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Microsoft copied Apple,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Crestline copied Gibson,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Wright copied Kitchens,1,0,1,0,1,1,1,1,1,0,1,0,0,0
copy,Texas copied Minnesota,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Nijmegen copied Jacob,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Schambach copied him ,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,PN copied LH,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,BlackBerry copied Samsung,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Apple copied Samsung,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Jesus copied Simon,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Louis copied Wulf,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Thicke copied Marvin Gaye,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,MS copied Unix,1,0,1,0,1,0,0,1,1,0,0,0,0,0
copy,Rembrand copied Mantegna,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Zicarelli copies MSP,1,0,1,1,1,1,0,0,1,0,0,0,0,0
copy,Kieser copied Aldegrever,1,0,1,0,1,1,1,1,1,0,0,0,0,0
copy,Valvasor copies Birckmann,1,0,1,1,1,1,1,1,1,0,0,0,0,0
copy,Art copies life,1,0,1,1,1,0,0,1,1,0,0,0,0,0
